test/epoch,test/precision,test/Spearman's Rank Correlation (Median),test/Spearman's Rank Correlation (Average),test/F1,test/rssd_absolute,test/mean_rssd,test/sum_rssd,num_cells,checkpoint_path,save_idx,epoch,checkpoint_dir
749,0.2554763408210019,0.4177376265238443,0.3236415506791349,0.2554763408210019,22.997546451483057,4.268868742800812,98.18398108441868,5180,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice109_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2580648590479337,0.4258569292049645,0.3434813489340352,0.2580648590479337,22.882937614726607,4.178537035596944,96.10635181872972,4946,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice90_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2659921781189871,0.4184430163474702,0.3532461830676432,0.2659921781189871,15.201883029585863,2.445472616325889,56.24587017549545,2037,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice31_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2721826191178408,0.4699782677674989,0.3500319899437402,0.2721826191178408,21.86950641211816,3.9441084976980143,90.71449544705432,5050,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice169_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2994193306202969,0.5312990661571393,0.4174127421514282,0.2994193306202969,20.918056789793976,4.080662769697623,89.7745809333477,5047,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice229_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2738381560862453,0.4566416448573082,0.3596654290930481,0.2738381560862453,23.08239886454948,4.232554436333487,97.3487520356702,5235,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice99_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2667290900566486,0.4627105537306064,0.3765024274140699,0.2667290900566486,19.852688885857937,3.546500420283824,81.56950966652795,3870,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice79_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2793435872774952,0.4624447937401528,0.3851877651934915,0.2793435872774952,21.22714762075788,4.099095443762281,90.18009976277018,4317,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice209_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2855281048954745,0.5229097510575273,0.4507766883961686,0.2855281048954745,19.079894495293413,3.669988088383208,80.73973794443057,4081,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice270_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2990022333694392,0.5380345785933572,0.4706967965576312,0.2990022333694392,18.81768638777754,3.5936485358424552,79.06026778853402,4052,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice249_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2584769587684883,0.4601211160793655,0.3869660092172424,0.2584769587684883,17.46232071061775,3.421485681545116,75.27268499399256,3564,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice261_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2271600146132066,0.3428173018942685,0.2970756906283421,0.2271600146132066,21.79513712945309,4.138060848990488,91.03733867779071,4186,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice139_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2616955034961465,0.4407976756666132,0.3785078218153458,0.2616955034961465,16.6996385558189,3.177605682410864,69.907325013039,2800,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice319_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2433882145497315,0.4087763446075279,0.3130598098926441,0.2433882145497315,22.524945648856875,4.416770850763252,97.16895871679154,4529,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice160_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2713027594858566,0.4647988702723756,0.3662420585478736,0.2713027594858566,21.7669687341644,4.0418555764801125,92.9626782590426,5021,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice119_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2594948500466571,0.4381836574563982,0.3374832935993088,0.2594948500466571,22.15971448671328,4.172373985258153,95.9646016609375,4991,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice151_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2516119786447229,0.4199682547842132,0.3437548829570216,0.2516119786447229,21.43120631227189,4.093954008927419,90.06698819640322,4389,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice189_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2709920410669579,0.4628667213071941,0.3601591281295389,0.2709920410669579,18.70957071781862,3.577926457101709,78.7143820562376,3560,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice219_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2404906625594763,0.3699971971533702,0.305540473200885,0.2404906625594763,14.467693860362449,2.4566255185956383,54.04576140910404,1706,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice1_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.277651118935722,0.4859155327231563,0.4111085971606881,0.277651118935722,17.25676598925031,3.255719430986029,71.62582748169264,3296,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice309_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2514891493274457,0.4217633200646888,0.3092301781284731,0.2514891493274457,22.298816589013548,4.1810811433517685,96.16486629709068,5155,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice129_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2764916491764023,0.501097905109316,0.4060005387663072,0.2764916491764023,18.731795559161053,3.5601938843764063,78.32426545628094,3733,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice201_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.286516547167513,0.4863226153908895,0.4113529574515808,0.286516547167513,17.121600449548087,3.3155525412395708,72.94215590727056,3780,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice300_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2619284694859722,0.4048604171857493,0.3542653027367525,0.2619284694859722,18.214558244539827,3.1272614433018875,71.92701319594342,2905,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice50_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2907042043339276,0.459419496207867,0.4060826108770754,0.2907042043339276,18.00807471372892,3.291202055979907,72.40644523155795,3192,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice40_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.3007353298653313,0.4946606888666376,0.4177999872277289,0.3007353298653313,20.062485523823884,3.53614866292805,81.33141924734515,4057,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice70_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.1951146945940317,0.2307670477019451,0.2140074845674796,0.1951146945940317,12.907783133839487,2.3254761090075684,46.50952218015137,1160,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice10_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
749,0.2861740780565729,0.4681857215832254,0.4020493191007717,0.2861740780565729,17.401347317891418,3.1329182834178595,72.05712051861077,3316,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=749.ckpt,mouse2_slice61_0,749,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_749
999,0.2713130819878675,0.4839547842575094,0.3932489596918114,0.2713130819878675,20.024328513117588,3.798832520647163,83.57431545423759,3851,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice280_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.206238008121012,0.2858942740601856,0.2565854870963514,0.206238008121012,9.786364992891269,1.504028754953004,34.59266136391909,670,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice20_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.29045568485323,0.5086243730304769,0.42111794362162,0.29045568485323,19.82468270175474,3.861743838953707,84.95836445698156,4360,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice289_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2541724412741983,0.42159382906656,0.3260613543955111,0.2541724412741983,22.778291199898565,4.239376005282051,97.50564812148716,5180,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice109_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2567434078721201,0.4251081850170127,0.346132890311069,0.2567434078721201,22.744500315712028,4.158558380501067,95.64684275152456,4946,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice90_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2659728886466988,0.4192273336718575,0.3622833020412716,0.2659728886466988,15.22655871536926,2.4400483203130987,56.12111136720127,2037,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice31_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.274669143255166,0.4809938016406366,0.3622976181362407,0.274669143255166,21.482788280350093,3.8812862553220806,89.26958387240785,5050,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice169_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.302262207486033,0.5400390249057774,0.4271725869938089,0.302262207486033,20.491146795751888,3.996291855144339,87.91842081317546,5047,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice229_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2739505649274196,0.454356511420841,0.3599697214484928,0.2739505649274196,22.976900598757737,4.220371232668304,97.068538351371,5235,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice99_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2646066057482057,0.4629361990171684,0.3796444496160806,0.2646066057482057,19.860693935925493,3.565358606694096,82.0032479539642,3870,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice79_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2806188003765528,0.4686403618267376,0.3930859300286664,0.2806188003765528,21.060021136867714,4.06633151330058,89.45929329261276,4317,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice209_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2853191019117767,0.5254131093744899,0.4527898230547486,0.2853191019117767,18.923012834048663,3.622952801853445,79.70496164077579,4081,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice270_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.3020129567106476,0.5538867512652752,0.4872592785591187,0.3020129567106476,18.38698258733712,3.524455893895592,77.53802966570302,4052,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice249_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2639752286483328,0.4789548094152177,0.4069929756818108,0.2639752286483328,17.064635315917723,3.3359807061195066,73.39157553462914,3564,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice261_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.230731116996986,0.3579475294102583,0.3137955859041986,0.230731116996986,21.427854317264085,4.0708728859088605,89.55920348999493,4186,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice139_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2632139029245138,0.4535896838580135,0.3913520001289776,0.2632139029245138,16.318636366660773,3.1028261659347027,68.26217565056346,2800,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice319_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2464846698642241,0.4206389454022659,0.3234691781787889,0.2464846698642241,22.37037352332481,4.3741351786705405,96.23097393075189,4529,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice160_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2700966696845361,0.4665321931143279,0.3700813870718361,0.2700966696845361,21.37916708843809,3.9664664312316993,91.22872791832908,5021,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice119_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.260635982699112,0.4421329131993624,0.3383929321595525,0.260635982699112,22.151573513511813,4.166487972036607,95.82922335684196,4991,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice151_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2551718838108431,0.4317753414292821,0.358465691475384,0.2551718838108431,21.08945732841375,4.030520478023339,88.67145051651346,4389,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice189_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2724679637949051,0.471127916866189,0.3724906587723384,0.2724679637949051,18.636251310143702,3.558427888422905,78.28541354530391,3560,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice219_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2441348771968426,0.3831560161807794,0.3170986564463637,0.2441348771968426,14.2833822746454,2.42650644550107,53.38314180102354,1706,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice1_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2805939419832933,0.5022315189616051,0.4255257781695715,0.2805939419832933,16.987429065769646,3.210671652036966,70.63477634481325,3296,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice309_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2530067153803362,0.4204808630220931,0.3115743509723465,0.2530067153803362,22.050159299568,4.141706823570575,95.25925694212324,5155,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice129_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2785933520725604,0.5081167594184796,0.4154257593616075,0.2785933520725604,18.698870298166025,3.5497502743018114,78.09450603463985,3733,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice201_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2914225229652591,0.4997457844413964,0.4279663835155822,0.2914225229652591,16.4812534682149,3.192644956973159,70.2381890534095,3780,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice300_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2606079572125574,0.4050950326632546,0.3563158584849652,0.2606079572125574,18.122796558011565,3.107793469612217,71.479249801081,2905,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice50_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2872621170113336,0.4584701059994682,0.4078474960319391,0.2872621170113336,17.948234317668813,3.287067860891,72.31549293960201,3192,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice40_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.301972628713112,0.4979918457454313,0.422285226858767,0.301972628713112,20.04011156254101,3.5444663698575725,81.52272650672417,4057,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice70_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.1977477611496236,0.2365617430063386,0.225601120148447,0.1977477611496236,12.787790110626794,2.302675227757834,46.053504555156685,1160,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice10_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
999,0.2872493527428602,0.4771838565691261,0.4125987041871624,0.2872493527428602,17.39042814213566,3.1311736418214924,72.01699376189433,3316,/nfs/team361/mv11/outputs/2025-08-22/11-06-41-MERFISH_mouse_cortex/checkpoints/epoch=999.ckpt,mouse2_slice61_0,999,/nfs/team361/mv11/scgg-reproducibility/experiments/LUNA/MERFISH_mouse_cortex_test_only/model_11-06-41-MERFISH_epoch_999
